sg_data_point,time,depth_corrected,latitude,longitude,temperature,salinity,dissolved_oxygen_sat,PAR_470nm,particle_concentration_700nm,chlorophyll_695nm,ctd_time,ctd_depth
171,2004-10-15 16:18:14.571000064,0.149724,47.48845,-122.49548,10.763711,,,439.0,109.0,98.0,2004-10-15 16:18:14.571000064,-5.273895
172,2004-10-15 16:18:20.608000000,0.15970516,47.488457,-122.49548,10.763959,,,364.0,100.0,90.0,2004-10-15 16:18:20.608000000,-5.263751
173,2004-10-15 16:18:26.645999872,0.30942917,47.488464,-122.495476,10.759946,,,291.0,105.0,125.0,2004-10-15 16:18:26.645999872,-5.110167
174,2004-10-15 16:18:32.684000000,0.409245,47.48847,-122.49547,10.756345,,,286.0,101.0,104.0,2004-10-15 16:18:32.684000000,-5.0125413
175,2004-10-15 16:18:38.727999872,0.35933685,47.488476,-122.49547,10.756637,,,253.0,96.0,89.0,2004-10-15 16:18:38.727999872,-5.0605435
176,2004-10-15 16:18:44.766000000,0.34935522,47.488483,-122.49546,10.755975,,,297.0,99.0,86.0,2004-10-15 16:18:44.766000000,-5.072082
177,2004-10-15 16:18:50.782999936,0.5689502,47.488487,-122.49545,10.739606,,,477.0,124.0,114.0,2004-10-15 16:18:50.782999936,-4.849903
178,2004-10-15 16:18:56.821000064,1.0380831,47.488495,-122.49545,10.715881,,,362.0,123.0,114.0,2004-10-15 16:18:56.821000064,-4.378273
179,2004-10-15 16:19:02.838999936,1.3874369,47.4885,-122.495445,10.698765,,,423.0,110.0,113.0,2004-10-15 16:19:02.838999936,-4.029451
180,2004-10-15 16:19:08.872000000,1.776716,47.488506,-122.495445,10.638169,,,305.0,103.0,136.0,2004-10-15 16:19:08.872000000,-3.6375542
181,2004-10-15 16:19:14.931999872,2.3157165,47.488514,-122.49544,10.594595,,,327.0,104.0,124.0,2004-10-15 16:19:14.931999872,-3.099906
182,2004-10-15 16:19:26.398999936,4.182245,47.48852,-122.49543,10.598483,,,337.0,108.0,130.0,2004-10-15 16:19:26.398999936,-1.2341114
183,2004-10-15 16:19:32.634999936,5.5995975,47.48853,-122.49542,10.601293,,,548.0,119.0,134.0,2004-10-15 16:19:32.634999936,0.1752155
184,2004-10-15 16:19:38.994999936,7.2964144,47.488537,-122.495415,10.568806,,,358.0,107.0,135.0,2004-10-15 16:19:38.994999936,1.8938372
185,2004-10-15 16:19:47.976999936,9.2527275,47.488556,-122.49541,10.509406,29.449272,288.98984,305.0,100.0,126.0,2004-10-15 16:19:47.976999936,3.9452724
186,2004-10-15 16:19:53.155999872,10.151029,47.48858,-122.49539,10.49288,29.457426,289.07883,371.0,105.0,132.0,2004-10-15 16:19:53.155999872,4.8695188
187,2004-10-15 16:19:58.756000000,11.109211,47.488594,-122.49538,10.493327,29.45795,289.07504,315.0,105.0,115.0,2004-10-15 16:19:58.756000000,5.8436227
188,2004-10-15 16:20:03.176000128,11.897713,47.48861,-122.49536,10.50255,29.455042,289.02237,325.0,102.0,114.0,2004-10-15 16:20:03.176000128,6.624421
189,2004-10-15 16:20:08.769000064,12.915773,47.488625,-122.495346,10.493921,29.458384,289.07053,366.0,109.0,118.0,2004-10-15 16:20:08.769000064,7.634941
190,2004-10-15 16:20:13.516999936,13.794096,47.48864,-122.49533,10.50096,29.45586,289.03085,418.0,106.0,119.0,2004-10-15 16:20:13.516999936,8.5098915
191,2004-10-15 16:20:18.710000000,14.742281,47.488655,-122.495316,10.485579,29.463787,289.1131,346.0,105.0,122.0,2004-10-15 16:20:18.710000000,9.468297
192,2004-10-15 16:20:23.668000000,15.530769,47.488667,-122.4953,10.458088,29.47643,289.263,322.0,103.0,125.0,2004-10-15 16:20:23.668000000,10.265889
193,2004-10-15 16:20:28.704000000,16.419062,47.48868,-122.495285,10.44841,29.480482,289.31653,328.0,105.0,112.0,2004-10-15 16:20:28.704000000,11.161336
194,2004-10-15 16:20:33.736999936,17.107735,47.488697,-122.49527,10.437636,29.479652,289.38602,331.0,102.0,103.0,2004-10-15 16:20:33.736999936,11.855096
195,2004-10-15 16:20:38.701999872,17.696598,47.48871,-122.495255,10.449198,29.483425,289.30612,329.0,102.0,102.0,2004-10-15 16:20:38.701999872,12.438873
196,2004-10-15 16:20:43.671999872,18.325384,47.488724,-122.49524,10.4197235,29.496338,289.46826,309.0,104.0,107.0,2004-10-15 16:20:43.671999872,13.066937
197,2004-10-15 16:20:48.658999936,19.063953,47.48874,-122.495224,10.415265,29.50139,289.48706,353.0,103.0,110.0,2004-10-15 16:20:48.658999936,13.796248
198,2004-10-15 16:20:53.690999936,19.672773,47.488754,-122.49521,10.412366,29.503792,289.50092,313.0,104.0,110.0,2004-10-15 16:20:53.690999936,14.404365
199,2004-10-15 16:20:58.660000128,20.361437,47.48877,-122.49519,10.411552,29.506285,289.50146,325.0,102.0,108.0,2004-10-15 16:20:58.660000128,15.092326
200,2004-10-15 16:21:03.710999936,21.040115,47.48878,-122.495186,10.387348,29.515654,289.63702,304.0,101.0,114.0,2004-10-15 16:21:03.710999936,15.771006
201,2004-10-15 16:21:08.678999936,21.66889,47.488796,-122.49517,10.371367,29.527374,289.71637,328.0,103.0,103.0,2004-10-15 16:21:08.678999936,16.401184
202,2004-10-15 16:21:13.704999936,22.357546,47.48881,-122.495155,10.32257,29.551594,289.98038,313.0,100.0,88.0,2004-10-15 16:21:13.704999936,17.088436
203,2004-10-15 16:21:18.676000128,23.07614,47.488827,-122.49514,10.312017,29.56049,290.03073,281.0,99.0,93.0,2004-10-15 16:21:18.676000128,17.803543
204,2004-10-15 16:21:23.700999936,23.874577,47.488842,-122.495125,10.305616,29.563234,290.06622,296.0,103.0,96.0,2004-10-15 16:21:23.700999936,18.60687
205,2004-10-15 16:21:28.674000000,24.613127,47.488857,-122.49512,10.2980585,29.567976,290.10535,366.0,106.0,116.0,2004-10-15 16:21:28.674000000,19.348955
206,2004-10-15 16:21:33.739000064,25.271832,47.488873,-122.4951,10.293741,29.571413,290.12634,351.0,103.0,101.0,2004-10-15 16:21:33.739000064,20.009085
207,2004-10-15 16:21:40.216000128,26.319767,47.48889,-122.49509,10.289376,29.57492,290.1475,459.0,107.0,96.0,2004-10-15 16:21:40.216000128,21.057732
208,2004-10-15 16:21:51.050000000,27.717005,47.48892,-122.49507,10.265582,29.589485,290.27142,337.0,104.0,121.0,2004-10-15 16:21:51.050000000,22.455685
209,2004-10-15 16:22:01.520999936,29.4835,47.488953,-122.495056,10.26305,29.592484,290.28192,442.0,110.0,92.0,2004-10-15 16:22:01.520999936,24.21369
210,2004-10-15 16:22:11.522000128,31.230019,47.488987,-122.49504,10.252342,29.600288,290.33542,333.0,107.0,98.0,2004-10-15 16:22:11.522000128,25.958115
211,2004-10-15 16:22:21.989000064,33.016445,47.48902,-122.495026,10.250673,29.60259,290.34174,304.0,99.0,88.0,2004-10-15 16:22:21.989000064,27.750854
212,2004-10-15 16:22:31.987999872,34.842773,47.489056,-122.49502,10.235173,29.613636,290.41968,330.0,107.0,100.0,2004-10-15 16:22:31.987999872,29.56672
213,2004-10-15 16:22:42.460999936,37.098217,47.489086,-122.49501,10.235335,29.615307,290.41556,309.0,99.0,89.0,2004-10-15 16:22:42.460999936,31.837612
214,2004-10-15 16:22:52.358999936,39.054245,47.48912,-122.49501,10.225373,29.621864,290.46667,416.0,109.0,91.0,2004-10-15 16:22:52.358999936,33.796516
215,2004-10-15 16:23:02.306000000,40.930416,47.48915,-122.49501,10.226538,29.622482,290.45813,357.0,108.0,89.0,2004-10-15 16:23:02.306000000,35.721462
216,2004-10-15 16:23:13.107000064,42.597,47.48918,-122.49502,10.229754,29.621218,290.44003,324.0,105.0,85.0,2004-10-15 16:23:13.107000064,37.402645
217,2004-10-15 16:23:23.108000000,44.024067,47.489212,-122.49502,10.235625,29.61851,290.40778,340.0,106.0,86.0,2004-10-15 16:23:23.108000000,38.840473
218,2004-10-15 16:23:33.108000000,45.331367,47.489243,-122.495026,10.235341,29.619884,290.407,351.0,106.0,88.0,2004-10-15 16:23:33.108000000,40.143616
219,2004-10-15 16:23:43.107000064,46.68856,47.48927,-122.49503,10.225592,29.626617,290.45645,376.0,109.0,94.0,2004-10-15 16:23:43.107000064,41.49832
220,2004-10-15 16:23:53.107000064,47.94595,47.489296,-122.49504,10.22714,29.625765,290.4482,320.0,104.0,87.0,2004-10-15 16:23:53.107000064,42.758194
221,2004-10-15 16:24:03.106000000,49.392937,47.489323,-122.49505,10.230464,29.624466,290.4295,325.0,105.0,92.0,2004-10-15 16:24:03.106000000,44.195305
222,2004-10-15 16:24:13.107000064,50.73014,47.48935,-122.49506,10.227679,29.626038,290.44427,371.0,107.0,89.0,2004-10-15 16:24:13.107000064,45.535786
223,2004-10-15 16:24:22.467000064,51.917652,47.489372,-122.49508,10.23385,29.623667,290.40945,375.0,108.0,88.0,2004-10-15 16:24:22.467000064,46.716763
224,2004-10-15 16:24:33.283999872,53.364613,47.489395,-122.495094,10.232063,29.624998,290.41833,401.0,111.0,90.0,2004-10-15 16:24:33.283999872,48.176025
225,2004-10-15 16:24:43.282999936,54.51219,47.489418,-122.49511,10.229808,29.627903,290.42728,326.0,108.0,104.0,2004-10-15 16:24:43.282999936,49.325268
226,2004-10-15 16:24:53.282999936,55.52006,47.489437,-122.49513,10.230056,29.629345,290.42303,550.0,116.0,93.0,2004-10-15 16:24:53.282999936,50.33397
227,2004-10-15 16:25:06.959000064,57.07676,47.48946,-122.495155,10.229253,29.63023,290.42648,335.0,108.0,93.0,2004-10-15 16:25:06.959000064,51.8775
228,2004-10-15 16:25:17.755000064,58.174427,47.489487,-122.49518,10.2280445,29.631422,290.43195,399.0,112.0,94.0,2004-10-15 16:25:17.755000064,52.980892
229,2004-10-15 16:25:28.226000128,59.312,47.48951,-122.49519,10.218824,29.63668,290.48077,431.0,116.0,86.0,2004-10-15 16:25:28.226000128,54.07727
230,2004-10-15 16:25:38.226000128,60.79882,47.48953,-122.49522,10.23089,29.63119,290.4143,372.0,108.0,86.0,2004-10-15 16:25:38.226000128,55.62702
231,2004-10-15 16:25:48.813999872,61.966316,47.48955,-122.49523,10.2202425,29.637243,290.4707,369.0,112.0,91.0,2004-10-15 16:25:48.813999872,56.799637
232,2004-10-15 16:25:58.812000000,63.223614,47.48958,-122.49525,10.216242,29.639725,290.49152,466.0,112.0,85.0,2004-10-15 16:25:58.812000000,58.04927
233,2004-10-15 16:26:09.402000000,64.27135,47.4896,-122.49526,10.220164,29.639,290.46796,375.0,110.0,93.0,2004-10-15 16:26:09.402000000,59.08526
234,2004-10-15 16:26:19.402000000,65.518654,47.489628,-122.49527,10.218539,29.639532,290.4773,408.0,113.0,89.0,2004-10-15 16:26:19.402000000,60.351974
235,2004-10-15 16:26:29.989000064,66.47658,47.489655,-122.495285,10.212831,29.644075,290.50513,556.0,119.0,94.0,2004-10-15 16:26:29.989000064,61.287994
236,2004-10-15 16:26:39.989000064,67.55424,47.48968,-122.49529,10.21949,29.64027,290.46988,403.0,110.0,97.0,2004-10-15 16:26:39.989000064,62.388412
237,2004-10-15 16:26:50.460999936,68.66183,47.48971,-122.49529,10.217954,29.64296,290.47464,428.0,113.0,88.0,2004-10-15 16:26:50.460999936,63.496002
238,2004-10-15 16:27:00.460999936,69.480034,47.489742,-122.49529,10.204656,29.64988,290.54633,440.0,113.0,95.0,2004-10-15 16:27:00.460999936,64.32371
239,2004-10-15 16:27:13.987999872,70.51777,47.48978,-122.49528,10.206884,29.650095,290.53174,532.0,123.0,88.0,2004-10-15 16:27:13.987999872,65.311226
240,2004-10-15 16:27:24.813999872,71.43575,47.48982,-122.49527,10.205713,29.651058,290.5374,498.0,115.0,83.0,2004-10-15 16:27:24.813999872,66.22681
241,2004-10-15 16:27:34.812000000,72.58323,47.48985,-122.49526,10.206952,29.65004,290.53143,469.0,116.0,87.0,2004-10-15 16:27:34.812000000,67.35928
242,2004-10-15 16:27:44.815000064,73.70077,47.489883,-122.495255,10.208623,29.650352,290.5202,431.0,116.0,92.0,2004-10-15 16:27:44.815000064,68.504776
243,2004-10-15 16:27:54.812999936,74.77839,47.489914,-122.49524,10.207812,29.650967,290.52423,504.0,118.0,92.0,2004-10-15 16:27:54.812999936,69.57346
244,2004-10-15 16:28:04.812999936,75.97574,47.489944,-122.495224,10.208023,29.651348,290.5222,457.0,113.0,83.0,2004-10-15 16:28:04.812999936,70.77486
245,2004-10-15 16:28:14.815000064,77.213,47.489975,-122.49521,10.208053,29.651325,290.52203,466.0,112.0,87.0,2004-10-15 16:28:14.815000064,72.02111
246,2004-10-15 16:28:24.813999872,78.43028,47.490005,-122.49519,10.209228,29.651064,290.51505,376.0,111.0,85.0,2004-10-15 16:28:24.813999872,73.23021
247,2004-10-15 16:28:34.815000064,79.51786,47.49004,-122.49518,10.209974,29.650557,290.51126,373.0,110.0,85.0,2004-10-15 16:28:34.815000064,74.3268
248,2004-10-15 16:28:44.812000000,80.525604,47.49007,-122.49516,10.210556,29.6507,290.5073,427.0,115.0,95.0,2004-10-15 16:28:44.812000000,75.323906
249,2004-10-15 16:28:54.813999872,81.72292,47.4901,-122.49515,10.211388,29.650648,290.50208,515.0,120.0,91.0,2004-10-15 16:28:54.813999872,76.52939
250,2004-10-15 16:29:04.812000000,82.82046,47.49013,-122.495125,10.2080345,29.652828,290.51935,375.0,112.0,89.0,2004-10-15 16:29:04.812000000,77.620384
251,2004-10-15 16:29:14.813999872,83.977844,47.49016,-122.49512,10.212152,29.65078,290.49698,483.0,119.0,92.0,2004-10-15 16:29:14.813999872,78.77696
252,2004-10-15 16:29:27.236000000,85.8137,47.490196,-122.4951,10.212225,29.651276,290.4956,513.0,120.0,94.0,2004-10-15 16:29:27.236000000,80.61119
253,2004-10-15 16:29:41.102999936,88.01869,47.490223,-122.495094,10.211428,,,331.0,106.0,86.0,2004-10-15 16:29:41.102999936,82.84605
254,2004-10-15 16:29:47.157000064,88.417786,47.490234,-122.49508,10.211094,,,364.0,116.0,90.0,2004-10-15 16:29:47.157000064,83.28435
255,2004-10-15 16:29:56.834000128,88.92662,47.49024,-122.49508,10.211498,,,458.0,112.0,86.0,2004-10-15 16:29:56.834000128,83.84268
256,2004-10-15 16:30:06.839999872,89.33569,47.490242,-122.49508,10.205558,,,479.0,113.0,82.0,2004-10-15 16:30:06.839999872,84.22486
257,2004-10-15 16:30:16.729000064,89.8146,47.490253,-122.49507,10.206489,,,367.0,108.0,94.0,2004-10-15 16:30:16.729000064,84.71481
258,2004-10-15 16:30:26.782999936,90.25359,47.490265,-122.49506,10.205725,,,357.0,107.0,86.0,2004-10-15 16:30:26.782999936,85.14094
259,2004-10-15 16:30:36.792999936,90.74248,47.49027,-122.495056,10.206906,,,377.0,107.0,79.0,2004-10-15 16:30:36.792999936,85.63073
260,2004-10-15 16:30:46.708000000,91.091675,47.490273,-122.49505,10.2071,,,383.0,108.0,84.0,2004-10-15 16:30:46.708000000,85.95646
261,2004-10-15 16:30:56.760999936,91.59053,47.49028,-122.49505,10.208428,,,362.0,107.0,85.0,2004-10-15 16:30:56.760999936,86.46878
262,2004-10-15 16:31:06.737999872,91.96966,47.490284,-122.49504,10.20776,,,363.0,107.0,85.0,2004-10-15 16:31:06.737999872,86.835335
263,2004-10-15 16:31:16.776000000,92.43858,47.490288,-122.49504,10.20605,,,363.0,109.0,115.0,2004-10-15 16:31:16.776000000,87.30963
264,2004-10-15 16:31:26.852000000,92.72792,47.490288,-122.49504,10.206119,,,279.0,102.0,82.0,2004-10-15 16:31:26.852000000,87.579445
265,2004-10-15 16:31:36.736000000,92.98732,47.490295,-122.49503,10.206704,,,304.0,102.0,83.0,2004-10-15 16:31:36.736000000,87.8336
266,2004-10-15 16:31:52.220999936,93.27666,47.4903,-122.49503,10.207233,,,483.0,121.0,106.0,2004-10-15 16:31:52.220999936,88.30704
267,2004-10-15 16:32:00.414999936,92.75785,47.490303,-122.495026,10.205926,,,311.0,104.0,96.0,2004-10-15 16:32:00.414999936,88.082794
268,2004-10-15 16:32:09.928999936,92.059456,47.49031,-122.495026,10.207731,,,328.0,108.0,86.0,2004-10-15 16:32:09.928999936,87.32769
269,2004-10-15 16:32:18.562999936,91.51071,47.490322,-122.49502,10.209022,,,344.0,110.0,84.0,2004-10-15 16:32:18.562999936,86.7605
270,2004-10-15 16:32:27.954000000,90.80234,47.49033,-122.49501,10.209208,,,312.0,103.0,86.0,2004-10-15 16:32:27.954000000,86.05828
271,2004-10-15 16:32:36.819999872,90.044075,47.49034,-122.495,10.210129,,,387.0,111.0,84.0,2004-10-15 16:32:36.819999872,85.30309
272,2004-10-15 16:32:46.734999936,89.275826,47.49035,-122.494995,10.209358,,,337.0,102.0,83.0,2004-10-15 16:32:46.734999936,84.53177
273,2004-10-15 16:32:56.801000064,88.26812,47.49036,-122.49499,10.210175,,,334.0,103.0,89.0,2004-10-15 16:32:56.801000064,83.51585
274,2004-10-15 16:33:06.713000064,86.95112,47.490368,-122.49498,10.211126,,,335.0,102.0,82.0,2004-10-15 16:33:06.713000064,82.20501
275,2004-10-15 16:33:16.790000000,85.68399,47.49038,-122.49497,10.211423,,,442.0,113.0,86.0,2004-10-15 16:33:16.790000000,80.918335
276,2004-10-15 16:33:26.754000000,84.456764,47.49039,-122.49496,10.209677,,,343.0,105.0,83.0,2004-10-15 16:33:26.754000000,79.69523
277,2004-10-15 16:33:36.839999872,82.910255,47.490402,-122.49495,10.209152,,,333.0,109.0,83.0,2004-10-15 16:33:36.839999872,78.15077
278,2004-10-15 16:33:46.766999936,81.49344,47.49041,-122.49494,10.20916,,,371.0,109.0,90.0,2004-10-15 16:33:46.766999936,76.72056
279,2004-10-15 16:34:01.520000000,79.348236,47.49044,-122.494934,10.208773,29.653828,290.51282,404.0,112.0,86.0,2004-10-15 16:34:01.520000000,74.56399
280,2004-10-15 16:34:12.342999936,77.622086,47.490486,-122.49492,10.208782,29.653984,290.51245,423.0,112.0,90.0,2004-10-15 16:34:12.342999936,72.83577
281,2004-10-15 16:34:22.345000064,75.95579,47.490524,-122.49491,10.208765,29.653652,290.51318,476.0,118.0,83.0,2004-10-15 16:34:22.345000064,71.14876
282,2004-10-15 16:34:32.920000128,74.34934,47.49056,-122.49491,10.20817,29.65371,290.51685,331.0,107.0,89.0,2004-10-15 16:34:32.920000128,69.54853
283,2004-10-15 16:34:41.724999936,72.99233,47.490593,-122.49492,10.207636,29.654142,290.51944,354.0,106.0,81.0,2004-10-15 16:34:41.724999936,68.26057
284,2004-10-15 16:34:52.344000128,71.20625,47.490623,-122.494934,10.2084,29.65382,290.5152,535.0,119.0,79.0,2004-10-15 16:34:52.344000128,66.428215
285,2004-10-15 16:35:02.344000128,69.57982,47.490654,-122.49495,10.207557,29.654009,290.5202,483.0,117.0,90.0,2004-10-15 16:35:02.344000128,64.82034
286,2004-10-15 16:35:12.342999936,67.99328,47.490685,-122.494965,10.212301,29.651653,290.49442,456.0,115.0,90.0,2004-10-15 16:35:12.342999936,63.229683
287,2004-10-15 16:35:22.344000128,66.43666,47.49072,-122.49498,10.209466,29.653238,290.5095,482.0,114.0,87.0,2004-10-15 16:35:22.344000128,61.68233
288,2004-10-15 16:35:32.346999936,64.870056,47.490753,-122.49499,10.209823,29.651878,290.50977,395.0,110.0,91.0,2004-10-15 16:35:32.346999936,60.107487
289,2004-10-15 16:35:42.344000128,63.31342,47.490784,-122.495,10.219068,29.64623,290.4615,337.0,112.0,86.0,2004-10-15 16:35:42.344000128,58.544662
290,2004-10-15 16:35:52.344000128,61.756767,47.490818,-122.49501,10.220316,29.64556,290.4548,442.0,113.0,88.0,2004-10-15 16:35:52.344000128,56.996258
291,2004-10-15 16:36:02.346000000,60.190125,47.490852,-122.49502,10.2263365,29.641573,290.42395,410.0,111.0,84.0,2004-10-15 16:36:02.346000000,55.43579
292,2004-10-15 16:36:12.344000128,58.663383,47.490887,-122.495026,10.223598,29.643518,290.43774,417.0,106.0,90.0,2004-10-15 16:36:12.344000128,53.892563
293,2004-10-15 16:36:22.346000000,57.026867,47.490925,-122.495026,10.221551,29.644602,290.44873,388.0,114.0,114.0,2004-10-15 16:36:22.346000000,52.248817
294,2004-10-15 16:36:32.344000128,55.589912,47.49096,-122.495026,10.221023,29.644617,290.45206,416.0,114.0,91.0,2004-10-15 16:36:32.344000128,50.812897
295,2004-10-15 16:36:40.413000064,54.54213,47.49099,-122.495026,10.220909,29.645063,290.45197,342.0,103.0,84.0,2004-10-15 16:36:40.413000064,49.775436
296,2004-10-15 16:36:52.346000000,52.95547,47.491024,-122.495026,10.229931,29.63858,290.40668,323.0,104.0,81.0,2004-10-15 16:36:52.346000000,48.134964
297,2004-10-15 16:37:02.345000064,51.8478,47.491062,-122.495026,10.25176,29.623632,290.2958,405.0,106.0,93.0,2004-10-15 16:37:02.345000064,47.005512
298,2004-10-15 16:37:12.348000000,50.899788,47.491096,-122.49502,10.262503,29.617264,290.23944,283.0,97.0,83.0,2004-10-15 16:37:12.348000000,46.05646
299,2004-10-15 16:37:22.345000064,49.871937,47.49113,-122.49501,10.2845545,29.605793,290.12082,287.0,101.0,92.0,2004-10-15 16:37:22.345000064,45.034832
300,2004-10-15 16:37:32.346000000,49.053642,47.491165,-122.495,10.31295,29.588947,289.9721,269.0,97.0,93.0,2004-10-15 16:37:32.346000000,44.211353
301,2004-10-15 16:37:42.345000064,48.155514,47.4912,-122.49499,10.312975,29.588926,289.972,292.0,98.0,94.0,2004-10-15 16:37:42.345000064,43.320484
302,2004-10-15 16:37:52.345000064,47.317257,47.49123,-122.49498,10.316919,29.58723,289.95013,304.0,102.0,147.0,2004-10-15 16:37:52.345000064,42.478077
303,2004-10-15 16:38:02.342999936,46.36922,47.491264,-122.494965,10.314573,29.588186,289.96323,302.0,100.0,92.0,2004-10-15 16:38:02.342999936,41.53938
304,2004-10-15 16:38:12.344000128,45.48106,47.4913,-122.49496,10.3175745,29.586489,289.94736,282.0,97.0,80.0,2004-10-15 16:38:12.344000128,40.656403
305,2004-10-15 16:38:22.342999936,44.433224,47.491333,-122.49495,10.319002,29.585135,289.94083,334.0,103.0,94.0,2004-10-15 16:38:22.342999936,39.598194
306,2004-10-15 16:38:32.345000064,43.54505,47.491367,-122.494934,10.318234,29.585817,289.94443,327.0,101.0,101.0,2004-10-15 16:38:32.345000064,38.712097
307,2004-10-15 16:38:42.344000128,42.58702,47.4914,-122.49493,10.320109,29.584698,289.93463,286.0,100.0,100.0,2004-10-15 16:38:42.344000128,37.740585
308,2004-10-15 16:38:55.750000000,41.2797,47.49144,-122.49492,10.325016,29.581833,289.90884,390.0,104.0,105.0,2004-10-15 16:38:55.750000000,36.439487
309,2004-10-15 16:39:05.941999872,40.511272,47.49148,-122.49491,10.330547,29.578907,289.87927,277.0,97.0,90.0,2004-10-15 16:39:05.941999872,35.66276
